,DATA,NAME,LABEL
346,DISTPROF,DPEMSPEP,District 2022 Student Membership: 2021 Mobility Special Ed Percent
347,DISTPROF,DPEMTWOC,District 2022 Student Membership: 2021 Mobility Two or More Races Count
348,DISTPROF,DPEMTWOP,District 2022 Student Membership: 2021 Mobility Two or More Races Percent
349,DISTPROF,DPEMWHIC,District 2022 Student Membership: 2021 Mobility White Count
350,DISTPROF,DPEMWHIP,District 2022 Student Membership: 2021 Mobility White Percent
351,DISTPROF,DPETBLAC,District 2022 Student Membership: African American Count
352,DISTPROF,DPETBLAP,District 2022 Student Membership: African American Percent
353,DISTPROF,DPETALLC,District 2022 Student Membership: All Students Count
354,DISTPROF,DPETINDC,District 2022 Student Membership: American Indian Count
355,DISTPROF,DPETINDP,District 2022 Student Membership: American Indian Percent
356,DISTPROF,DPETASIC,District 2022 Student Membership: Asian Count
357,DISTPROF,DPETASIP,District 2022 Student Membership: Asian Percent
358,DISTPROF,DPETRSKC,District 2022 Student Membership: At Risk Count
359,DISTPROF,DPETRSKP,District 2022 Student Membership: At Risk Percent
360,DISTPROF,DPETSAUC,District 2022 Student Membership: Autism Count
361,DISTPROF,DPETSAUP,District 2022 Student Membership: Autism Percent
362,DISTPROF,DPETSBHC,District 2022 Student Membership: Behavioral Disabilities Count
363,DISTPROF,DPETSBHP,District 2022 Student Membership: Behavioral Disabilities Percent
364,DISTPROF,DPETBILC,District 2022 Student Membership: Bilingual/ESL Count
365,DISTPROF,DPETBILP,District 2022 Student Membership: Bilingual/ESL Percent
366,DISTPROF,DPETDSLC,District 2022 Student Membership: Dyslexia Count
367,DISTPROF,DPETDSLP,District 2022 Student Membership: Dyslexia Percent
368,DISTPROF,DPETLEPC,District 2022 Student Membership: EB/EL Count
369,DISTPROF,DPETLEPP,District 2022 Student Membership: EB/EL Percent
370,DISTPROF,DPETGEEC,District 2022 Student Membership: EE Count
371,DISTPROF,DPETGEEP,District 2022 Student Membership: EE Percent
372,DISTPROF,DPETECOC,District 2022 Student Membership: Econ Disadv Count
373,DISTPROF,DPETECOP,District 2022 Student Membership: Econ Disadv Percent
374,DISTPROF,DPETFEMC,District 2022 Student Membership: Female Count
375,DISTPROF,DPETFEMP,District 2022 Student Membership: Female Percent
376,DISTPROF,DPETFOSC,District 2022 Student Membership: Foster Care Count
377,DISTPROF,DPETFOSP,District 2022 Student Membership: Foster Care Percent
378,DISTPROF,DPETGIFC,District 2022 Student Membership: Gifted & Talented Count
379,DISTPROF,DPETGIFP,District 2022 Student Membership: Gifted & Talented Percent
380,DISTPROF,DPETHISC,District 2022 Student Membership: Hispanic Count
381,DISTPROF,DPETHISP,District 2022 Student Membership: Hispanic Percent
382,DISTPROF,DPETHOMC,District 2022 Student Membership: Homeless Count
383,DISTPROF,DPETHOMP,District 2022 Student Membership: Homeless Percent
384,DISTPROF,DPETIMMC,District 2022 Student Membership: Immigrant Count
385,DISTPROF,DPETIMMP,District 2022 Student Membership: Immigrant Percent
386,DISTPROF,DPETSINC,District 2022 Student Membership: Intellectual Disabilities Count
387,DISTPROF,DPETSINP,District 2022 Student Membership: Intellectual Disabilities Percent
388,DISTPROF,DPETGKNC,District 2022 Student Membership: KG Count
389,DISTPROF,DPETGKNP,District 2022 Student Membership: KG Percent
390,DISTPROF,DPETMALC,District 2022 Student Membership: Male Count
391,DISTPROF,DPETMALP,District 2022 Student Membership: Male Percent
392,DISTPROF,DPETMIGC,District 2022 Student Membership: Migrant Count
393,DISTPROF,DPETMIGP,District 2022 Student Membership: Migrant Percent
394,DISTPROF,DPETMLCC,District 2022 Student Membership: Military-Connected Count
395,DISTPROF,DPETMLCP,District 2022 Student Membership: Military-Connected Percent
396,DISTPROF,DPETSNOC,District 2022 Student Membership: Non-Categorical Early Childhood Count
397,DISTPROF,DPETSNOP,District 2022 Student Membership: Non-Categorical Early Childhood Percent
398,DISTPROF,DPETNEDC,District 2022 Student Membership: Non-Educationally Disadv Count
399,DISTPROF,DPETNEDP,District 2022 Student Membership: Non-Educationally Disadv Percent
400,DISTPROF,DPETGPKC,District 2022 Student Membership: PK Count
401,DISTPROF,DPETGPKP,District 2022 Student Membership: PK Percent
402,DISTPROF,DPETPCIC,District 2022 Student Membership: Pacific Islander Count
403,DISTPROF,DPETPCIP,District 2022 Student Membership: Pacific Islander Percent
404,DISTPROF,DPETSPHC,District 2022 Student Membership: Physical Disabilities Count
405,DISTPROF,DPETSPHP,District 2022 Student Membership: Physical Disabilities Percent
406,DISTPROF,DPET504C,District 2022 Student Membership: Section 504 Count
407,DISTPROF,DPET504P,District 2022 Student Membership: Section 504 Percent
408,DISTPROF,DPETSPEC,District 2022 Student Membership: Special Ed Count
409,DISTPROF,DPETSPEP,District 2022 Student Membership: Special Ed Percent
410,DISTPROF,DPETTT1C,District 2022 Student Membership: Title I Count
411,DISTPROF,DPETTT1P,District 2022 Student Membership: Title I Percent
412,DISTPROF,DPETSIMC,District 2022 Student Membership: Total Students with Disabilities Count
413,DISTPROF,DPETTWOC,District 2022 Student Membership: Two or More Races Count
414,DISTPROF,DPETTWOP,District 2022 Student Membership: Two or More Races Percent
415,DISTPROF,DPETWHIC,District 2022 Student Membership: White Count
416,DISTPROF,DPETWHIP,District 2022 Student Membership: White Percent
417,DISTPROF,DISTNAME,District Name
