,DATA,NAME,LABEL
351,DISTPROF,DPETECOP,District 2020 Student Membership: Econ Disadv Percent
352,DISTPROF,DPETFEMC,District 2020 Student Membership: Female Count
353,DISTPROF,DPETFEMP,District 2020 Student Membership: Female Percent
354,DISTPROF,DPETFOSC,District 2020 Student Membership: Foster Care Count
355,DISTPROF,DPETFOSP,District 2020 Student Membership: Foster Care Percent
356,DISTPROF,DPETGIFC,District 2020 Student Membership: Gifted & Talented Count
357,DISTPROF,DPETGIFP,District 2020 Student Membership: Gifted & Talented Percent
358,DISTPROF,DPETHISC,District 2020 Student Membership: Hispanic Count
359,DISTPROF,DPETHISP,District 2020 Student Membership: Hispanic Percent
360,DISTPROF,DPETHOMC,District 2020 Student Membership: Homeless Count
361,DISTPROF,DPETHOMP,District 2020 Student Membership: Homeless Percent
362,DISTPROF,DPETIMMC,District 2020 Student Membership: Immigrant Count
363,DISTPROF,DPETIMMP,District 2020 Student Membership: Immigrant Percent
364,DISTPROF,DPETSINC,District 2020 Student Membership: Intellectual Disabilities Count
365,DISTPROF,DPETSINP,District 2020 Student Membership: Intellectual Disabilities Percent
366,DISTPROF,DPETGKNC,District 2020 Student Membership: KG Count
367,DISTPROF,DPETGKNP,District 2020 Student Membership: KG Percent
368,DISTPROF,DPETMALC,District 2020 Student Membership: Male Count
369,DISTPROF,DPETMALP,District 2020 Student Membership: Male Percent
370,DISTPROF,DPETMIGC,District 2020 Student Membership: Migrant Count
371,DISTPROF,DPETMIGP,District 2020 Student Membership: Migrant Percent
372,DISTPROF,DPETMLCC,District 2020 Student Membership: Military-Connected Count
373,DISTPROF,DPETMLCP,District 2020 Student Membership: Military-Connected Percent
374,DISTPROF,DPETSNOC,District 2020 Student Membership: Non-Categorical Early Childhood Count
375,DISTPROF,DPETSNOP,District 2020 Student Membership: Non-Categorical Early Childhood Percent
376,DISTPROF,DPETNEDC,District 2020 Student Membership: Non-Educationally Disadv Count
377,DISTPROF,DPETNEDP,District 2020 Student Membership: Non-Educationally Disadv Percent
378,DISTPROF,DPETGPKC,District 2020 Student Membership: PK Count
379,DISTPROF,DPETGPKP,District 2020 Student Membership: PK Percent
380,DISTPROF,DPETPCIC,District 2020 Student Membership: Pacific Islander Count
381,DISTPROF,DPETPCIP,District 2020 Student Membership: Pacific Islander Percent
382,DISTPROF,DPETSPHC,District 2020 Student Membership: Physical Disabilities Count
383,DISTPROF,DPETSPHP,District 2020 Student Membership: Physical Disabilities Percent
384,DISTPROF,DPET504C,District 2020 Student Membership: Section 504 Count
385,DISTPROF,DPET504P,District 2020 Student Membership: Section 504 Percent
386,DISTPROF,DPETSPEC,District 2020 Student Membership: Special Ed Count
387,DISTPROF,DPETSPEP,District 2020 Student Membership: Special Ed Percent
388,DISTPROF,DPETTT1C,District 2020 Student Membership: Title I Count
389,DISTPROF,DPETTT1P,District 2020 Student Membership: Title I Percent
390,DISTPROF,DPETSIMC,District 2020 Student Membership: Total Students with Disabilities Count
391,DISTPROF,DPETTWOC,District 2020 Student Membership: Two or More Races Count
392,DISTPROF,DPETTWOP,District 2020 Student Membership: Two or More Races Percent
393,DISTPROF,DPETWHIC,District 2020 Student Membership: White Count
394,DISTPROF,DPETWHIP,District 2020 Student Membership: White Percent
